Borough,2010CensusTract,PUMA,NTA_Code,NTA_Name
Brooklyn,62800,4016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,63200,4016,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
Brooklyn,105801,4008,BK93,Starrett City
Brooklyn,105804,4008,BK93,Starrett City
Brooklyn,27300,4003,BK35,Stuyvesant Heights
Brooklyn,27500,4003,BK35,Stuyvesant Heights
Brooklyn,27700,4003,BK35,Stuyvesant Heights
Brooklyn,27900,4003,BK35,Stuyvesant Heights
Brooklyn,28100,4003,BK35,Stuyvesant Heights
Brooklyn,28300,4003,BK35,Stuyvesant Heights
Brooklyn,28502,4003,BK35,Stuyvesant Heights
Brooklyn,28700,4003,BK35,Stuyvesant Heights
Brooklyn,28900,4003,BK35,Stuyvesant Heights
Brooklyn,29100,4003,BK35,Stuyvesant Heights
Brooklyn,29300,4003,BK35,Stuyvesant Heights
Brooklyn,29500,4003,BK35,Stuyvesant Heights
Brooklyn,37500,4003,BK35,Stuyvesant Heights
Brooklyn,37700,4003,BK35,Stuyvesant Heights
Brooklyn,37900,4003,BK35,Stuyvesant Heights
Brooklyn,38300,4003,BK35,Stuyvesant Heights
Brooklyn,38500,4003,BK35,Stuyvesant Heights
Brooklyn,38700,4003,BK35,Stuyvesant Heights
Brooklyn,8600,4012,BK34,Sunset Park East
Brooklyn,8800,4012,BK34,Sunset Park East
Brooklyn,9000,4012,BK34,Sunset Park East
Brooklyn,9200,4012,BK34,Sunset Park East
Brooklyn,9400,4012,BK34,Sunset Park East
Brooklyn,9600,4012,BK34,Sunset Park East
Brooklyn,9800,4012,BK34,Sunset Park East
Brooklyn,10000,4012,BK34,Sunset Park East
Brooklyn,10200,4012,BK34,Sunset Park East
Brooklyn,10400,4012,BK34,Sunset Park East
Brooklyn,10600,4012,BK34,Sunset Park East
Brooklyn,10800,4012,BK34,Sunset Park East
Brooklyn,11000,4012,BK34,Sunset Park East
Brooklyn,11200,4012,BK34,Sunset Park East
Brooklyn,11800,4012,BK34,Sunset Park East
Brooklyn,12000,4012,BK34,Sunset Park East
Brooklyn,200,4012,BK32,Sunset Park West
Brooklyn,1800,4012,BK32,Sunset Park West
Brooklyn,2000,4012,BK32,Sunset Park West
Brooklyn,2200,4012,BK32,Sunset Park West
Brooklyn,7200,4012,BK32,Sunset Park West
Brooklyn,7400,4012,BK32,Sunset Park West
Brooklyn,7600,4012,BK32,Sunset Park West
Brooklyn,7800,4012,BK32,Sunset Park West
Brooklyn,8000,4012,BK32,Sunset Park West
Brooklyn,8200,4012,BK32,Sunset Park West
Brooklyn,8400,4012,BK32,Sunset Park West
Brooklyn,10100,4012,BK32,Sunset Park West
Brooklyn,12200,4012,BK32,Sunset Park West
Brooklyn,14500,4012,BK32,Sunset Park West
Brooklyn,14700,4012,BK32,Sunset Park West
Brooklyn,35000,4018,BK23,West Brighton
Brooklyn,35400,4018,BK23,West Brighton
Brooklyn,35601,4018,BK23,West Brighton
Brooklyn,35602,4018,BK23,West Brighton
Brooklyn,50900,4001,BK72,Williamsburg
Brooklyn,52900,4001,BK72,Williamsburg
Brooklyn,53300,4001,BK72,Williamsburg
Brooklyn,53500,4001,BK72,Williamsburg
Brooklyn,53700,4001,BK72,Williamsburg
Brooklyn,53900,4001,BK72,Williamsburg
Brooklyn,54500,4001,BK72,Williamsburg
Brooklyn,16900,4012,BK40,Windsor Terrace
Brooklyn,17100,4012,BK40,Windsor Terrace
Brooklyn,50000,4012,BK40,Windsor Terrace
Brooklyn,50202,4012,BK40,Windsor Terrace
Brooklyn,50400,4012,BK40,Windsor Terrace
Brooklyn,150200,4012,BK40,Windsor Terrace
Manhattan,700,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,900,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,1300,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,1501,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,1502,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,31703,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,31704,3810,MN25,Battery Park City-Lower Manhattan
Manhattan,20600,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,20800,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,21200,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,21400,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,21500,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,22102,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,22400,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,22600,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,22800,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,23000,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,23200,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,23400,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,23502,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,23600,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,24302,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,25900,3803,MN03,Central Harlem North-Polo Grounds
Manhattan,18600,3803,MN11,Central Harlem South
Manhattan,19000,3803,MN11,Central Harlem South
Manhattan,19702,3803,MN11,Central Harlem South
Manhattan,20000,3803,MN11,Central Harlem South
Manhattan,20102,3803,MN11,Central Harlem South
Manhattan,21600,3803,MN11,Central Harlem South
Manhattan,21800,3803,MN11,Central Harlem South
Manhattan,22000,3803,MN11,Central Harlem South
Manhattan,22200,3803,MN11,Central Harlem South
Manhattan,25700,3803,MN11,Central Harlem South
Manhattan,800,3809,MN27,Chinatown
Manhattan,1600,3809,MN27,Chinatown
Manhattan,1800,3809,MN27,Chinatown
Manhattan,2500,3809,MN27,Chinatown
Manhattan,2700,3809,MN27,Chinatown
Manhattan,2900,3809,MN27,Chinatown
Manhattan,3001,3809,MN27,Chinatown
Manhattan,3601,3809,MN27,Chinatown
Manhattan,11500,3807,MN15,Clinton
Manhattan,12100,3807,MN15,Clinton
Manhattan,12700,3807,MN15,Clinton
Manhattan,12900,3807,MN15,Clinton
Manhattan,13300,3807,MN15,Clinton
Manhattan,13500,3807,MN15,Clinton
Manhattan,13900,3807,MN15,Clinton
Manhattan,17800,3804,MN34,East Harlem North
Manhattan,18000,3804,MN34,East Harlem North
Manhattan,18200,3804,MN34,East Harlem North
Manhattan,18400,3804,MN34,East Harlem North
Manhattan,18800,3804,MN34,East Harlem North
Manhattan,19200,3804,MN34,East Harlem North
Manhattan,19400,3804,MN34,East Harlem North
Manhattan,19600,3804,MN34,East Harlem North
Manhattan,19800,3804,MN34,East Harlem North
Manhattan,21000,3804,MN34,East Harlem North
Manhattan,24200,3804,MN34,East Harlem North
Manhattan,15602,3804,MN33,East Harlem South
Manhattan,15802,3804,MN33,East Harlem South
Manhattan,16002,3804,MN33,East Harlem South
Manhattan,16200,3804,MN33,East Harlem South
Manhattan,16400,3804,MN33,East Harlem South
Manhattan,16600,3804,MN33,East Harlem South
Manhattan,16800,3804,MN33,East Harlem South
Manhattan,17000,3804,MN33,East Harlem South
Manhattan,17200,3804,MN33,East Harlem South
Manhattan,17401,3804,MN33,East Harlem South
Manhattan,17402,3804,MN33,East Harlem South
Manhattan,3002,3809,MN22,East Village
Manhattan,3200,3809,MN22,East Village
Manhattan,3400,3809,MN22,East Village
Manhattan,3602,3809,MN22,East Village
Manhattan,3800,3809,MN22,East Village
Manhattan,4000,3809,MN22,East Village
Manhattan,4200,3809,MN22,East Village
Manhattan,4800,3808,MN21,Gramercy
Manhattan,5000,3808,MN21,Gramercy
Manhattan,6400,3808,MN21,Gramercy
Manhattan,6800,3808,MN21,Gramercy
Manhattan,22500,3802,MN04,Hamilton Heights
Manhattan,22700,3802,MN04,Hamilton Heights
Manhattan,22900,3802,MN04,Hamilton Heights
Manhattan,23100,3802,MN04,Hamilton Heights
Manhattan,23300,3802,MN04,Hamilton Heights
Manhattan,23501,3802,MN04,Hamilton Heights
